Gene	Sample	Skewed_XCI	Skewing_coeff	Num_snps	AR_raw	AR_adj
ZC4H2	7240D_XX	FALSE	0.62	1	1	1
WASH6P	7240D_XX	FALSE	0.62	1	0.928571429	0.732620321
IDS	7240D_XX	FALSE	0.62	5	0.771940518	0.301850045
ARMCX3	7240D_XX	FALSE	0.62	1	0.664179104	0.086479903
ATP7A	7240D_XX	FALSE	0.62	2	0.525	0
TAF9B	7240D_XX	FALSE	0.62	1	0.50617284	0
BCOR	7240D_XX	FALSE	0.62	1	0.653846154	0.068322981
MAGEH1	7240D_XX	FALSE	0.62	1	0.606796117	0
DMD	7240D_XX	FALSE	0.62	1	0.833333333	0.450549451
RPL10	7240D_XX	FALSE	0.62	3	0.59006734	0
UBE2A	7240D_XX	FALSE	0.62	1	0.731707317	0.215406562
RGN	7240D_XX	FALSE	0.62	1	0.227272727	0
RBM3	7240D_XX	FALSE	0.62	6	0.623071721	0.016450753
ARMCX4	7240D_XX	FALSE	0.62	2	0.611111111	0
OPHN1	7240D_XX	FALSE	0.62	2	0.916666667	0.693251534
XIAP	7240D_XX	FALSE	0.62	4	0.637595259	0.040530847
OCRL	7240D_XX	FALSE	0.62	1	0.967741935	0.872122762
LAGE3	7240D_XX	FALSE	0.62	2	0.871715928	0.555722999
CHM	7240D_XX	FALSE	0.62	2	0.725543478	0.202841358
TRAPPC2	7240D_XX	FALSE	0.62	4	0.591346154	0
FLNA	7240D_XX	FALSE	0.62	3	0.381835312	0
MORF4L2	7240D_XX	FALSE	0.62	1	0.581173261	0
BHLHB9	7240D_XX	FALSE	0.62	1	0.583333333	0
PJA1	7240D_XX	FALSE	0.62	1	0.588235294	0
ARMCX6	7240D_XX	FALSE	0.62	1	0.8	0.367088608
PLXNB3	7240D_XX	FALSE	0.62	2	0.531818182	0
MPP1	7240D_XX	FALSE	0.62	1	0.424242424	0
DKC1	7240D_XX	FALSE	0.62	1	0.765432099	0.28732183
G6PD	7240D_XX	FALSE	0.62	2	0.515217391	0
UBL4A	7240D_XX	FALSE	0.62	3	0.577085369	0
PLXNA3	7240D_XX	FALSE	0.62	2	0.90625	0.659863946
ATP6AP1	7240D_XX	FALSE	0.62	1	0.90625	0.659863946
ZNF275	7240D_XX	FALSE	0.62	5	0.536064426	0
SLC9A6	7240D_XX	FALSE	0.62	2	0.85620915	0.511978705
ZNF75D	7240D_XX	FALSE	0.62	4	0.701136364	0.154721347
MOSPD1	7240D_XX	FALSE	0.62	2	0.714814815	0.181373591
XPNPEP2	7240D_XX	FALSE	0.62	1	1	1
LAMP2	7240D_XX	FALSE	0.62	1	0.728971963	0.209809264
RBM41	7240D_XX	FALSE	0.62	1	0.538461538	0
BEX4	7240D_XX	FALSE	0.62	1	0.782608696	0.326145553
ARMCX1	7240D_XX	FALSE	0.62	1	0.6125	0
CENPI	7240D_XX	FALSE	0.62	2	0.354166667	0
APOOL	7240D_XX	FALSE	0.62	2	0.375789474	0
SH3BGRL	7240D_XX	FALSE	0.62	1	0.689552239	0.13275517
PGK1	7240D_XX	FALSE	0.62	3	0.388194444	0
ATRX	7240D_XX	FALSE	0.62	1	0.875	0.565217391
YIPF6	7240D_XX	FALSE	0.62	1	0.705882353	0.163879599
SPIN4	7240D_XX	FALSE	0.62	1	0.666666667	0.090909091
ZXDB	7240D_XX	FALSE	0.62	1	0.384615385	0
SPIN3	7240D_XX	FALSE	0.62	1	0.375	0
TIMM17B	7240D_XX	FALSE	0.62	1	0.654867257	0.070100143
TBC1D25	7240D_XX	FALSE	0.62	2	0.748484848	0.250496659
TAB3	7240D_XX	FALSE	0.62	3	0.631868132	0.030951692
GK	7240D_XX	FALSE	0.62	1	0.294117647	0
SAT1	7240D_XX	FALSE	0.62	1	0.438596491	0
SMS	7240D_XX	FALSE	0.62	1	0.588235294	0
TXLNG	7240D_XX	FALSE	0.62	1	0.892857143	0.618320611
SYAP1	7240D_XX	FALSE	0.62	2	0.828571429	0.438202247
PIR	7240D_XX	FALSE	0.62	1	0.166666667	0
TMSB4X	7240D_XX	FALSE	0.62	1	0.606060606	0
WWC3	7240D_XX	FALSE	0.62	3	0.416666667	0
PNPLA4	7240D_XX	FALSE	0.62	4	0.742857143	0.23857868
PUDP	7240D_XX	FALSE	0.62	4	0.839285714	0.466192171
XG	7240D_XX	FALSE	0.62	5	0.683563172	0.121609032
CD99	7240D_XX	FALSE	0.62	1	0.25	0
ZBED1	7240D_XX	FALSE	0.62	9	0.893784113	0.621147398
ASMTL	7240D_XX	FALSE	0.62	1	0.983333333	0.932341001
SLC25A6	7240D_XX	FALSE	0.62	2	0.813944584	0.401175466
PLCXD1	7240D_XX	FALSE	0.62	2	0.733333333	0.21875
DDX3X	7240D_XX	FALSE	0.62	1	0.937669377	0.763617677
FTX	7240D_XX	FALSE	0.62	1	0.875	0.565217391
GRIA3	7240D_XX	FALSE	0.62	1	0.75	0.253731343
TMEM185A	7240D_XX	FALSE	0.62	1	0.928571429	0.732620321
SLC16A2	7240D_XX	FALSE	0.62	1	0.565217391	0
DLG3	7246D_XX	FALSE	0.72	1	0.214285714	0
LAMP2	7246D_XX	FALSE	0.72	5	0.420105231	0.037312194
SLC25A43	7246D_XX	FALSE	0.72	1	0.424657534	0.04284412
MXRA5	7246D_XX	FALSE	0.72	12	0.526139904	0.172558127
NXT2	7246D_XX	FALSE	0.72	1	0.575	0.239713775
ABCD1	7246D_XX	FALSE	0.72	3	0.529218843	0.176695101
FMR1	7246D_XX	FALSE	0.72	1	0.351648352	0
SCML2	7246D_XX	FALSE	0.72	1	0.666666667	0.375
MID2	7246D_XX	FALSE	0.72	1	0.666666667	0.375
PRKX	7246D_XX	FALSE	0.72	4	0.65922619	0.363535297
RRAGB	7246D_XX	FALSE	0.72	1	0.3125	0
MAMLD1	7246D_XX	FALSE	0.72	4	0.480673956	0.112886869
SLC10A3	7246D_XX	FALSE	0.72	1	0.666666667	0.375
TMEM47	7246D_XX	FALSE	0.72	2	0.288836045	0
DOCK11	7246D_XX	FALSE	0.72	3	0.375612745	0
AFF2	7246D_XX	FALSE	0.72	1	0.263157895	0
PLS3	7246D_XX	FALSE	0.72	1	0.324675325	0
HDX	7246D_XX	FALSE	0.72	1	0.5	0.137931034
C1GALT1C1	7246D_XX	FALSE	0.72	2	0.328820231	0
MMGT1	7246D_XX	FALSE	0.72	1	0.45	0.074074074
ZRSR2	7246D_XX	FALSE	0.72	1	0.681818182	0.39862543
ELF4	7246D_XX	FALSE	0.72	1	0.353846154	0
ZNF41	7246D_XX	FALSE	0.72	1	0.56	0.21875
AKAP17A	7246D_XX	FALSE	0.72	1	0.863636364	0.714828897
ZMYM3	7246D_XX	FALSE	0.72	1	0.263157895	0
TFE3	7246D_XX	FALSE	0.72	1	0.36328125	0
ZNF185	7246D_XX	FALSE	0.72	2	0.431818182	0.051593323
CA5B	7246D_XX	FALSE	0.72	4	0.704636591	0.434929372
SSR4	7246D_XX	FALSE	0.72	1	0.625	0.311926606
FAM3A	7246D_XX	FALSE	0.72	2	0.256551724	0
PHF8	7246D_XX	FALSE	0.72	1	0.294117647	0
USP9X	7246D_XX	FALSE	0.72	2	0.471450617	0.101097055
DIAPH2	7246D_XX	FALSE	0.72	2	0.428571429	0.047619048
GTPBP6	7246D_XX	FALSE	0.72	1	0.797468354	0.592252803
MAGED1	7246D_XX	FALSE	0.72	2	0.431959796	0.051766945
FAM120C	7246D_XX	FALSE	0.72	1	0.428571429	0.047619048
SLC9A7	7246D_XX	FALSE	0.72	1	0.741935484	0.496221662
BRCC3	7246D_XX	FALSE	0.72	1	0.352941176	0
TREX2	7246D_XX	FALSE	0.72	1	0.384615385	0
BGN	7246D_XX	FALSE	0.72	3	0.378314782	0
GEMIN8	7246D_XX	FALSE	0.72	1	0.8	0.596774194
PIGA	7246D_XX	FALSE	0.72	2	0.625	0.311926606
MED12	7246D_XX	FALSE	0.72	1	0.25	0
DHRSX	7246D_XX	FALSE	0.72	1	0.918032787	0.822946176
RGN	7246D_XX	FALSE	0.72	1	0.3	0
MID1IP1	7246D_XX	FALSE	0.72	3	0.652661064	0.353493222
WASH6P	7246D_XX	FALSE	0.72	1	0.571428571	0.234693878
MAGEH1	7246D_XX	FALSE	0.72	1	0.344827586	0
DMD	7246D_XX	FALSE	0.72	1	0.5	0.137931034
CD99L2	7246D_XX	FALSE	0.72	2	0.376129377	0
GYG2	7246D_XX	FALSE	0.72	2	0.638888889	0.332648871
ARMCX4	7246D_XX	FALSE	0.72	2	0.414529915	0.030568922
OPHN1	7246D_XX	FALSE	0.72	3	0.528571429	0.175824176
XIAP	7246D_XX	FALSE	0.72	14	0.391519945	0.003103604
ZDHHC9	7246D_XX	FALSE	0.72	1	0.452991453	0.077809798
LAGE3	7246D_XX	FALSE	0.72	2	0.39550498	0.00781866
TRAPPC2	7246D_XX	FALSE	0.72	1	0.555555556	0.212598425
FLNA	7246D_XX	FALSE	0.72	2	0.348623271	0
PLXNB3	7246D_XX	FALSE	0.72	1	0.611111111	0.291497976
MBTPS2	7246D_XX	FALSE	0.72	2	0.442640693	0.064928462
MPP1	7246D_XX	FALSE	0.72	1	0.25	0
DKC1	7246D_XX	FALSE	0.72	1	0.394904459	0.007107023
G6PD	7246D_XX	FALSE	0.72	1	0.431034483	0.050632911
UBL4A	7246D_XX	FALSE	0.72	3	0.397564764	0.010262553
PLXNA3	7246D_XX	FALSE	0.72	3	0.42517892	0.043479202
ZNF275	7246D_XX	FALSE	0.72	6	0.499360302	0.137094588
NSDHL	7246D_XX	FALSE	0.72	1	0.545454545	0.198717949
CETN2	7246D_XX	FALSE	0.72	1	0.444444444	0.067164179
MTMR1	7246D_XX	FALSE	0.72	2	0.473214286	0.103343465
MOSPD1	7246D_XX	FALSE	0.72	2	0.447860963	0.071409299
GPC4	7246D_XX	FALSE	0.72	1	0.875	0.736842105
IL13RA1	7246D_XX	FALSE	0.72	3	0.461936601	0.089043702
BEX4	7246D_XX	FALSE	0.72	1	0.857142857	0.702380952
TRMT2B	7246D_XX	FALSE	0.72	2	0.257142857	0
NAP1L3	7246D_XX	FALSE	0.72	1	0.444444444	0.067164179
APOOL	7246D_XX	FALSE	0.72	1	0.75	0.509803922
SH3BGRL	7246D_XX	FALSE	0.72	1	0.405737705	0.020005407
ATRX	7246D_XX	FALSE	0.72	1	0.642857143	0.338624339
UPRT	7246D_XX	FALSE	0.72	1	0.233333333	0
KIF4A	7246D_XX	FALSE	0.72	1	0.325581395	0
YIPF6	7246D_XX	FALSE	0.72	2	0.363888889	0
FGD1	7246D_XX	FALSE	0.72	1	0.269230769	0
NUDT11	7246D_XX	FALSE	0.72	1	0.276923077	0
CCDC22	7246D_XX	FALSE	0.72	1	0.538461538	0.189189189
PLP2	7246D_XX	FALSE	0.72	1	0.384158416	0
GRIPAP1	7246D_XX	FALSE	0.72	1	0.530612245	0.178571429
TIMM17B	7246D_XX	FALSE	0.72	1	0.380645161	0
RPS6KA3	7246D_XX	FALSE	0.72	4	0.350030547	0
EIF1AX	7246D_XX	FALSE	0.72	4	0.61421868	0.296043601
RBBP7	7246D_XX	FALSE	0.72	1	0.555555556	0.212598425
TMSB4X	7246D_XX	FALSE	0.72	2	0.415224233	0.03140679
PRPS2	7246D_XX	FALSE	0.72	1	0.393939394	0.005964215
WWC3	7246D_XX	FALSE	0.72	1	0.266666667	0
TBL1X	7246D_XX	FALSE	0.72	4	0.442372081	0.064595848
PNPLA4	7246D_XX	FALSE	0.72	1	0.833333333	0.657534247
PUDP	7246D_XX	FALSE	0.72	6	0.829256059	0.649977378
ARSD	7246D_XX	FALSE	0.72	9	0.745176759	0.501666202
ZBED1	7246D_XX	FALSE	0.72	1	0.939393939	0.867374005
ASMTL	7246D_XX	FALSE	0.72	1	0.609375	0.288964733
SLC25A6	7246D_XX	FALSE	0.72	1	0.812738854	0.619722682
PLCXD1	7246D_XX	FALSE	0.72	1	0.666666667	0.375
UTP14A	7246D_XX	FALSE	0.72	1	0.625	0.311926606
DDX3X	7246D_XX	FALSE	0.72	2	0.644295302	0.34079602
BCAP31	7246D_XX	FALSE	0.72	1	0.388888889	9.08E-17
FTX	7246D_XX	FALSE	0.72	1	0.428571429	0.047619048
XIST	7246D_XX	FALSE	0.72	2	0.306818182	0
YY2	7246D_XX	FALSE	0.72	1	0.75	0.509803922
DNASE1L1	7247D_XX	FALSE	0.75	2	0.476190476	0.169811321
PPP1R3F	7247D_XX	FALSE	0.75	1	0.205882353	0
DLG3	7247D_XX	FALSE	0.75	1	0.375	0.047619048
LAMP2	7247D_XX	FALSE	0.75	2	0.298143564	0
ARSD	7247D_XX	FALSE	0.75	2	0.525122549	0.232483288
MXRA5	7247D_XX	FALSE	0.75	1	0.49672346	0.195811518
STS	7247D_XX	FALSE	0.75	1	0.866666667	0.75
NXT2	7247D_XX	FALSE	0.75	2	0.432950192	0.11641791
ABCD1	7247D_XX	FALSE	0.75	4	0.265160311	0
FMR1	7247D_XX	FALSE	0.75	1	0.2	0
HTATSF1	7247D_XX	FALSE	0.75	1	0.379487179	0.052837573
TIMP1	7247D_XX	FALSE	0.75	2	0.420735383	0.101659266
MAGED2	7247D_XX	FALSE	0.75	4	0.368193287	0.039736908
GLA	7247D_XX	FALSE	0.75	1	0.5	0.2
THOC2	7247D_XX	FALSE	0.75	1	0.777777778	0.6
ALG13	7247D_XX	FALSE	0.75	1	0.314285714	0
SLC6A8	7247D_XX	FALSE	0.75	1	0.304347826	0
WDR44	7247D_XX	FALSE	0.75	1	0.342857143	0.010752688
PRKX	7247D_XX	FALSE	0.75	7	0.592513201	0.322967339
MAMLD1	7247D_XX	FALSE	0.75	2	0.443509615	0.12929008
SLC10A3	7247D_XX	FALSE	0.75	1	0.372340426	0.044534413
TMEM47	7247D_XX	FALSE	0.75	2	0.404525605	0.082288162
SNX12	7247D_XX	FALSE	0.75	1	0.385214008	0.05952381
DOCK11	7247D_XX	FALSE	0.75	3	0.54801061	0.262656859
VBP1	7247D_XX	FALSE	0.75	2	0.333592133	0.000291177
AIFM1	7247D_XX	FALSE	0.75	1	0.2625	0
TMEM164	7247D_XX	FALSE	0.75	1	0.64	0.389830508
FAM199X	7247D_XX	FALSE	0.75	1	0.411764706	0.090909091
ZFX	7247D_XX	FALSE	0.75	3	0.734265734	0.530864198
AMOT	7247D_XX	FALSE	0.75	3	0.217273954	0
ELF4	7247D_XX	FALSE	0.75	1	0.32967033	0
MSL3	7247D_XX	FALSE	0.75	1	0.294117647	0
ZNF41	7247D_XX	FALSE	0.75	1	0.206896552	0
AKAP17A	7247D_XX	FALSE	0.75	4	0.802193112	0.639992233
MAP7D3	7247D_XX	FALSE	0.75	4	0.280741461	0
HNRNPH2	7247D_XX	FALSE	0.75	1	0.376712329	0.049608355
ZNF185	7247D_XX	FALSE	0.75	5	0.687948718	0.460130864
SSR4	7247D_XX	FALSE	0.75	1	0.888888889	0.789473684
WDR45	7247D_XX	FALSE	0.75	1	0.468965517	0.160762943
HMGB3	7247D_XX	FALSE	0.75	1	0.450980392	0.138461538
MAGED1	7247D_XX	FALSE	0.75	1	0.287021631	0
KLHL15	7247D_XX	FALSE	0.75	1	0.4375	0.12195122
FAM120C	7247D_XX	FALSE	0.75	1	0.444444444	0.130434783
SLC9A7	7247D_XX	FALSE	0.75	6	0.346232483	0.014582079
BRCC3	7247D_XX	FALSE	0.75	1	0.5	0.2
RBBP7	7247D_XX	FALSE	0.75	1	0.527777778	0.235955056
BGN	7247D_XX	FALSE	0.75	5	0.298199759	0
TCEAL7	7247D_XX	FALSE	0.75	1	0.41025641	0.089108911
RLIM	7247D_XX	FALSE	0.75	2	0.324131274	0
GEMIN8	7247D_XX	FALSE	0.75	1	0.571428571	0.294117647
MED12	7247D_XX	FALSE	0.75	1	0.526315789	0.234042553
ERCC6L	7247D_XX	FALSE	0.75	1	0.272727273	0
DHRSX	7247D_XX	FALSE	0.75	3	0.703817734	0.48404398
ACOT9	7247D_XX	FALSE	0.75	2	0.395220588	0.071277347
GNL3L	7247D_XX	FALSE	0.75	1	0.818181818	0.666666667
SUV39H1	7247D_XX	FALSE	0.75	1	0.375	0.047619048
ZNF449	7247D_XX	FALSE	0.75	2	0.278409091	0
WASH6P	7247D_XX	FALSE	0.75	1	0.88	0.773584906
GSPT2	7247D_XX	FALSE	0.75	1	0.714285714	0.5
IDS	7247D_XX	FALSE	0.75	5	0.299778495	0
ATP7A	7247D_XX	FALSE	0.75	2	0.320238095	0
TAF9B	7247D_XX	FALSE	0.75	1	0.450704225	0.138121547
BCOR	7247D_XX	FALSE	0.75	1	0.257142857	0
ATG4A	7247D_XX	FALSE	0.75	2	0.284003831	0
GYG2	7247D_XX	FALSE	0.75	2	0.857142857	0.733333333
STK26	7247D_XX	FALSE	0.75	1	0.277777778	0
ARMCX4	7247D_XX	FALSE	0.75	2	0.254901961	0
OPHN1	7247D_XX	FALSE	0.75	1	0.4	0.076923077
XIAP	7247D_XX	FALSE	0.75	5	0.325187912	0
CHM	7247D_XX	FALSE	0.75	2	0.317396313	0
TRAPPC2	7247D_XX	FALSE	0.75	2	0.711538462	0.495798319
PLXNB3	7247D_XX	FALSE	0.75	2	0.308712121	0
MBTPS2	7247D_XX	FALSE	0.75	2	0.381746032	0.055471355
MPP1	7247D_XX	FALSE	0.75	1	0.294117647	0
ZNF275	7247D_XX	FALSE	0.75	1	0.340425532	0.008
GABRE	7247D_XX	FALSE	0.75	6	0.504487398	0.205754198
MTMR1	7247D_XX	FALSE	0.75	1	0.4	0.076923077
FHL1	7247D_XX	FALSE	0.75	1	0.311871227	0
ZNF75D	7247D_XX	FALSE	0.75	1	0.444444444	0.130434783
MOSPD1	7247D_XX	FALSE	0.75	1	0.409836066	0.088607595
ZNF280C	7247D_XX	FALSE	0.75	1	0.333333333	0
IL13RA1	7247D_XX	FALSE	0.75	3	0.33133442	0
RBM41	7247D_XX	FALSE	0.75	4	0.172477862	0
BEX4	7247D_XX	FALSE	0.75	1	0.296296296	0
ARMCX1	7247D_XX	FALSE	0.75	1	0.380952381	0.054545455
SRPX2	7247D_XX	FALSE	0.75	1	0.264705882	0
TSPAN6	7247D_XX	FALSE	0.75	1	0.433962264	0.117647059
APOOL	7247D_XX	FALSE	0.75	2	0.539046653	0.250772718
BRWD3	7247D_XX	FALSE	0.75	1	0.444444444	0.130434783
PGK1	7247D_XX	FALSE	0.75	2	0.466063348	0.157142857
ATRX	7247D_XX	FALSE	0.75	1	0.941176471	0.885714286
AMER1	7247D_XX	FALSE	0.75	1	0.666666667	0.428571429
SPIN4	7247D_XX	FALSE	0.75	1	0.4	0.076923077
ZXDB	7247D_XX	FALSE	0.75	1	0.416666667	0.096774194
SPIN3	7247D_XX	FALSE	0.75	2	0.408333333	0.08681672
FGD1	7247D_XX	FALSE	0.75	1	0.333333333	0
CCDC22	7247D_XX	FALSE	0.75	1	0.322580645	0
PLP2	7247D_XX	FALSE	0.75	1	0.153846154	0
TBC1D25	7247D_XX	FALSE	0.75	1	0.3	0
ARAF	7247D_XX	FALSE	0.75	1	0.230769231	0
KDM6A	7247D_XX	FALSE	0.75	1	0.487804878	0.184466019
ATP6AP2	7247D_XX	FALSE	0.75	1	0.318181818	0
SRPX	7247D_XX	FALSE	0.75	1	0.353125	0.022432113
DYNLT3	7247D_XX	FALSE	0.75	4	0.350916231	0.019912052
PRRG1	7247D_XX	FALSE	0.75	2	0.502840909	0.203640501
POLA1	7247D_XX	FALSE	0.75	1	0.6	0.333333333
APOO	7247D_XX	FALSE	0.75	2	0.290580789	0
RPS6KA3	7247D_XX	FALSE	0.75	4	0.366367067	0.037629086
EIF1AX	7247D_XX	FALSE	0.75	6	0.652899332	0.408460535
PDHA1	7247D_XX	FALSE	0.75	1	0.330985915	0
PHKA2	7247D_XX	FALSE	0.75	1	0.4	0.076923077
SCML1	7247D_XX	FALSE	0.75	1	0.8	0.636363636
TXLNG	7247D_XX	FALSE	0.75	1	0.69047619	0.463917526
SYAP1	7247D_XX	FALSE	0.75	2	0.589285714	0.318518519
TCEANC	7247D_XX	FALSE	0.75	1	1	1
TMSB4X	7247D_XX	FALSE	0.75	1	0.3	0
PRPS2	7247D_XX	FALSE	0.75	1	0.448275862	0.135135135
WWC3	7247D_XX	FALSE	0.75	1	0.285714286	0
TBL1X	7247D_XX	FALSE	0.75	3	0.3036796	0
PUDP	7247D_XX	FALSE	0.75	5	0.726602564	0.518962357
ASMTL	7247D_XX	FALSE	0.75	7	0.870488951	0.756730918
SLC25A6	7247D_XX	FALSE	0.75	2	0.874295138	0.763457545
PLCXD1	7247D_XX	FALSE	0.75	5	0.472987013	0.16579299
UTP14A	7247D_XX	FALSE	0.75	1	0.274647887	0
XIST	7247D_XX	FALSE	0.75	1	0.285714286	0
PRICKLE3	7247D_XX	FALSE	0.75	1	0.176470588	0
GRIA3	7247D_XX	FALSE	0.75	2	0.916666667	0.84
NHSL2	7247D_XX	FALSE	0.75	3	0.48459596	0.180403574
DLG3	7252C_XX	FALSE	0.57	1	0.444444444	0
LAMP2	7252C_XX	FALSE	0.57	5	0.770415932	0.038275123
EFNB1	7252C_XX	FALSE	0.57	1	0.69047619	0
ARSD	7252C_XX	FALSE	0.57	3	0.704761905	0
MXRA5	7252C_XX	FALSE	0.57	12	0.758715925	0.010125356
NXT2	7252C_XX	FALSE	0.57	2	0.705026455	0
ABCD1	7252C_XX	FALSE	0.57	3	0.382716049	0
MAGED2	7252C_XX	FALSE	0.57	5	0.858418773	0.295194754
TCEAL3	7252C_XX	FALSE	0.57	1	0.954545455	0.715099715
EIF2S3	7252C_XX	FALSE	0.57	3	0.711401199	0
WDR44	7252C_XX	FALSE	0.57	4	0.793665158	0.097887157
MORC4	7252C_XX	FALSE	0.57	2	0.527359781	0
MID2	7252C_XX	FALSE	0.57	2	0.829545455	0.200852424
PRKX	7252C_XX	FALSE	0.57	3	0.824603175	0.185793759
SNX12	7252C_XX	FALSE	0.57	1	0.882882883	0.384761003
UPF3B	7252C_XX	FALSE	0.57	1	0.75	0
DOCK11	7252C_XX	FALSE	0.57	1	0.6875	0
VBP1	7252C_XX	FALSE	0.57	1	0.852631579	0.275362319
AFF2	7252C_XX	FALSE	0.57	1	0.210526316	0
FAM199X	7252C_XX	FALSE	0.57	2	0.746753247	0
MECP2	7252C_XX	FALSE	0.57	1	0.473684211	0
ZFX	7252C_XX	FALSE	0.57	6	0.69875886	0
C1GALT1C1	7252C_XX	FALSE	0.57	1	0.807692308	0.136442142
FGF13	7252C_XX	FALSE	0.57	1	0.258064516	0
ELF4	7252C_XX	FALSE	0.57	1	0.413043478	0
HCFC1	7252C_XX	FALSE	0.57	6	0.809566509	0.141752311
AKAP17A	7252C_XX	FALSE	0.57	5	0.864584716	0.316873028
MAP7D3	7252C_XX	FALSE	0.57	5	0.798646617	0.111344133
HNRNPH2	7252C_XX	FALSE	0.57	1	0.831632653	0.207302426
LRCH2	7252C_XX	FALSE	0.57	1	0.666666667	0
ZNF185	7252C_XX	FALSE	0.57	4	0.784064327	0.07264976
CA5B	7252C_XX	FALSE	0.57	2	0.722222222	0
FAM3A	7252C_XX	FALSE	0.57	2	0.569677419	0
USP9X	7252C_XX	FALSE	0.57	1	0.973684211	0.826086957
HMGB3	7252C_XX	FALSE	0.57	1	0.5	0
GTPBP6	7252C_XX	FALSE	0.57	1	0.923076923	0.555555556
MAGED1	7252C_XX	FALSE	0.57	1	0.656126482	0
KLHL15	7252C_XX	FALSE	0.57	1	0.375	0
FAM120C	7252C_XX	FALSE	0.57	1	0.25	0
SLC9A7	7252C_XX	FALSE	0.57	6	0.674765273	0
BRCC3	7252C_XX	FALSE	0.57	1	0.727272727	0
VMA21	7252C_XX	FALSE	0.57	1	0.96	0.745547074
RBBP7	7252C_XX	FALSE	0.57	1	0.736842105	0
BGN	7252C_XX	FALSE	0.57	5	0.887699509	0.403574477
PHF6	7252C_XX	FALSE	0.57	1	0.709677419	0
TCEAL7	7252C_XX	FALSE	0.57	1	0.318181818	0
GPR173	7252C_XX	FALSE	0.57	3	0.793650794	0.097848716
PIGA	7252C_XX	FALSE	0.57	2	0.928571429	0.581589958
MED12	7252C_XX	FALSE	0.57	1	0.555555556	0
ACOT9	7252C_XX	FALSE	0.57	4	0.800398551	0.11613751
GNL3L	7252C_XX	FALSE	0.57	1	1	1
MID1IP1	7252C_XX	FALSE	0.57	3	0.826120858	0.190386291
ENOX2	7252C_XX	FALSE	0.57	1	0.227272727	0
RPGR	7252C_XX	FALSE	0.57	1	1	1
WASH6P	7252C_XX	FALSE	0.57	1	0.325	0
GSPT2	7252C_XX	FALSE	0.57	1	0.571428571	0
IDS	7252C_XX	FALSE	0.57	8	0.791231746	0.091404724
ARMCX3	7252C_XX	FALSE	0.57	1	0.652694611	0
RAP2C	7252C_XX	FALSE	0.57	1	0.766666667	0.029126214
STK26	7252C_XX	FALSE	0.57	1	0.5	0
ARMCX4	7252C_XX	FALSE	0.57	1	0.8	0.115044248
XIAP	7252C_XX	FALSE	0.57	15	0.692349552	0
NUDT10	7252C_XX	FALSE	0.57	1	0.25	0
LAGE3	7252C_XX	FALSE	0.57	2	0.766197422	0.027989804
TRAPPC2	7252C_XX	FALSE	0.57	3	0.669871795	0
FLNA	7252C_XX	FALSE	0.57	1	0.884057971	0.389312977
MORF4L2	7252C_XX	FALSE	0.57	1	0.72166998	0
PJA1	7252C_XX	FALSE	0.57	1	0.833333333	0.212598425
ARMCX6	7252C_XX	FALSE	0.57	1	0.595238095	0
PLXNB3	7252C_XX	FALSE	0.57	1	1	1
MBTPS2	7252C_XX	FALSE	0.57	1	0.777777778	0.056603774
RAB39B	7252C_XX	FALSE	0.57	1	1	1
MPP1	7252C_XX	FALSE	0.57	1	0.516129032	0
DKC1	7252C_XX	FALSE	0.57	1	0.841269841	0.237804878
G6PD	7252C_XX	FALSE	0.57	1	0.830357143	0.203354298
UBL4A	7252C_XX	FALSE	0.57	3	0.671385174	0
PLXNA3	7252C_XX	FALSE	0.57	1	0.575	0
IRAK1	7252C_XX	FALSE	0.57	3	0.832118688	0.208812237
TMEM187	7252C_XX	FALSE	0.57	5	0.798188406	0.110095701
NAA10	7252C_XX	FALSE	0.57	2	0.674358974	0
GABRE	7252C_XX	FALSE	0.57	1	1	1
FHL1	7252C_XX	FALSE	0.57	1	0.961832061	0.755978526
GPC4	7252C_XX	FALSE	0.57	3	0.708333333	0
RBM41	7252C_XX	FALSE	0.57	4	0.565777972	0
ARMCX1	7252C_XX	FALSE	0.57	1	0.653846154	0
CENPI	7252C_XX	FALSE	0.57	1	0.333333333	0
TRMT2B	7252C_XX	FALSE	0.57	1	0.666666667	0
TSPAN6	7252C_XX	FALSE	0.57	1	0.830188679	0.202834367
NAP1L3	7252C_XX	FALSE	0.57	1	0.75	0
APOOL	7252C_XX	FALSE	0.57	3	0.575910364	0
SH3BGRL	7252C_XX	FALSE	0.57	1	0.958333333	0.736147757
ATRX	7252C_XX	FALSE	0.57	1	0.692307692	0
CHIC1	7252C_XX	FALSE	0.57	3	0.637037037	0
YIPF6	7252C_XX	FALSE	0.57	1	0.892857143	0.424184261
SPIN4	7252C_XX	FALSE	0.57	1	0.5	0
CCDC22	7252C_XX	FALSE	0.57	1	0.346153846	0
CASK	7252C_XX	FALSE	0.57	5	0.652777778	0
SRPX	7252C_XX	FALSE	0.57	1	0.799043062	0.112426036
DYNLT3	7252C_XX	FALSE	0.57	1	0.92	0.541284404
TAB3	7252C_XX	FALSE	0.57	1	0.260869565	0
SMS	7252C_XX	FALSE	0.57	1	0.24	0
SYAP1	7252C_XX	FALSE	0.57	1	0.8	0.115044248
PRPS2	7252C_XX	FALSE	0.57	1	0.818181818	0.166666667
TBL1X	7252C_XX	FALSE	0.57	3	0.721475257	0
