Gene	Sample	Skewed_XCI	Skewing_coeff	Num_snps	AR_raw	AR_adj
SLC25A5	7272A_XX	TRUE	0.96	2	0.019974142	0
USP9X	7272A_XX	TRUE	0.96	1	0.094444444	0.052986289
CXorf38	7272A_XX	TRUE	0.96	1	0.064655172	0.023050603
AP1S2	7272A_XX	TRUE	0.96	1	0.046931408	0.005275057
DHRSX	7272A_XX	TRUE	0.96	5	0.621112895	0.594840525
WASH6P	7272A_XX	TRUE	0.96	1	0.84375	0.831309042
IDS	7272A_XX	TRUE	0.96	2	0.041391166	0
ARMCX3	7272A_XX	TRUE	0.96	1	0.038095238	0
TAF9B	7272A_XX	TRUE	0.96	1	0.070422535	0.028840494
RPL10	7272A_XX	TRUE	0.96	1	0.093023256	0.05155642
CD99L2	7272A_XX	TRUE	0.96	2	0.037303058	0
STK26	7272A_XX	TRUE	0.96	1	0.333333333	0.295774648
XIAP	7272A_XX	TRUE	0.96	1	0.078947368	0.03740374
TRAPPC2	7272A_XX	TRUE	0.96	1	0.048387097	0.006734007
FLNA	7272A_XX	TRUE	0.96	2	0.038786936	0
MORF4L2	7272A_XX	TRUE	0.96	1	0.018083183	0
ARMCX6	7272A_XX	TRUE	0.96	1	0.042253521	0.000587889
ATP6AP1	7272A_XX	TRUE	0.96	2	0.028642715	0
ZNF275	7272A_XX	TRUE	0.96	1	0.053571429	0.011931394
LAMP2	7272A_XX	TRUE	0.96	1	0.914285714	0.907178218
RNF113A	7272A_XX	TRUE	0.96	1	0.013274336	0
TCEAL4	7272A_XX	TRUE	0.96	1	0.013333333	0
APOOL	7272A_XX	TRUE	0.96	2	0.623809524	0.597677735
SH3BGRL	7272A_XX	TRUE	0.96	1	0.030172414	0
KIF4A	7272A_XX	TRUE	0.96	1	0.025806452	0
TBC1D25	7272A_XX	TRUE	0.96	1	0.071428571	0.029850746
TAB3	7272A_XX	TRUE	0.96	1	0.046875	0.005218526
SAT1	7272A_XX	TRUE	0.96	1	0.025862069	0
TXLNG	7272A_XX	TRUE	0.96	1	0.3125	0.274406332
TMSB4X	7272A_XX	TRUE	0.96	1	0.033898305	0
TBL1X	7272A_XX	TRUE	0.96	1	0.181818182	0.141221374
PUDP	7272A_XX	TRUE	0.96	5	0.693503509	0.671232771
P2RY8	7272A_XX	TRUE	0.96	4	0.731624322	0.711651899
ASMTL	7272A_XX	TRUE	0.96	3	0.862594252	0.851532892
PLCXD1	7272A_XX	TRUE	0.96	5	0.719746747	0.699044024
GDI1	7272A_XX	TRUE	0.96	1	0.021671827	0
GPR174	7272A_XX	TRUE	0.96	1	0.083333333	0.041811847
GPKOW	7273A_XX	TRUE	0.89	1	0.108108108	0
DLG3	7273A_XX	TRUE	0.89	1	0.111111111	0
STS	7273A_XX	TRUE	0.89	2	0.430861244	0.324548776
WDR13	7273A_XX	TRUE	0.89	1	0.147058824	0.023897678
ABCD1	7273A_XX	TRUE	0.89	3	0.152625153	0.029587785
FMR1	7273A_XX	TRUE	0.89	1	0.065217391	0
PRKX	7273A_XX	TRUE	0.89	5	0.754075252	0.695280065
NONO	7273A_XX	TRUE	0.89	1	0.094745223	0
VBP1	7273A_XX	TRUE	0.89	1	0.095628415	0
AIFM1	7273A_XX	TRUE	0.89	1	0.127272727	0.00373599
FAM199X	7273A_XX	TRUE	0.89	2	0.114224138	0
ZFX	7273A_XX	TRUE	0.89	5	0.745170481	0.684629128
C1GALT1C1	7273A_XX	TRUE	0.89	3	0.080304729	0
ELF4	7273A_XX	TRUE	0.89	1	0.152542373	0.029503106
AKAP17A	7273A_XX	TRUE	0.89	1	0.81884058	0.773530211
TFE3	7273A_XX	TRUE	0.89	1	0.112068966	0
RPS4X	7273A_XX	TRUE	0.89	1	0.820419547	0.775455344
CA5B	7273A_XX	TRUE	0.89	1	0.5	0.401197605
MED14	7273A_XX	TRUE	0.89	1	0.142857143	0.019607843
HMGB3	7273A_XX	TRUE	0.89	1	0.147727273	0.02458057
GTPBP6	7273A_XX	TRUE	0.89	1	0.937007874	0.919951971
ZBTB33	7273A_XX	TRUE	0.89	2	0.090038314	0
CXorf38	7273A_XX	TRUE	0.89	1	0.173076923	0.050563038
BRCC3	7273A_XX	TRUE	0.89	1	0.085714286	0
F8	7273A_XX	TRUE	0.89	1	0.214285714	0.093157461
RBBP7	7273A_XX	TRUE	0.89	3	0.23543186	0.115188136
IL3RA	7273A_XX	TRUE	0.89	1	0.857142857	0.820466786
RLIM	7273A_XX	TRUE	0.89	2	0.091197822	0
GEMIN8	7273A_XX	TRUE	0.89	1	0.16	0.037138927
PIGA	7273A_XX	TRUE	0.89	1	0.304347826	0.187817259
ERCC6L	7273A_XX	TRUE	0.89	2	0.123737374	0.000144071
SUV39H1	7273A_XX	TRUE	0.89	1	0.12371134	0.000117633
WASH6P	7273A_XX	TRUE	0.89	2	0.491148776	0.39130709
IDS	7273A_XX	TRUE	0.89	6	0.10848771	0
ARMCX3	7273A_XX	TRUE	0.89	1	0.094405594	0
RAP2C	7273A_XX	TRUE	0.89	2	0.103921569	0
SOWAHD	7273A_XX	TRUE	0.89	4	0.146586711	0.023415433
CD99L2	7273A_XX	TRUE	0.89	1	0.121212121	0
RBM3	7273A_XX	TRUE	0.89	3	0.10828256	0
STK26	7273A_XX	TRUE	0.89	1	0.094827586	0
XIAP	7273A_XX	TRUE	0.89	11	0.125145539	0.001574386
TRAPPC2	7273A_XX	TRUE	0.89	1	0.090909091	0
MORF4L2	7273A_XX	TRUE	0.89	1	0.076376554	0
PJA1	7273A_XX	TRUE	0.89	3	0.085171781	0
ARMCX6	7273A_XX	TRUE	0.89	1	0.076923077	0
MBTPS2	7273A_XX	TRUE	0.89	2	0.100540541	0
CLIC2	7273A_XX	TRUE	0.89	1	0.380952381	0.270072993
RAB39B	7273A_XX	TRUE	0.89	1	0.071428571	0
DKC1	7273A_XX	TRUE	0.89	1	0.095238095	0
MTMR1	7273A_XX	TRUE	0.89	1	0.094488189	0
ZNF75D	7273A_XX	TRUE	0.89	4	0.164689018	0.041947343
MOSPD1	7273A_XX	TRUE	0.89	1	0.130434783	0.006951341
ZNF280C	7273A_XX	TRUE	0.89	1	0.294117647	0.176954733
RBM41	7273A_XX	TRUE	0.89	2	0.213235294	0.092066186
BEX4	7273A_XX	TRUE	0.89	1	0.027522936	0
APOOL	7273A_XX	TRUE	0.89	2	0.590909091	0.504132231
SH3BGRL	7273A_XX	TRUE	0.89	1	0.148606811	0.025479287
CCDC22	7273A_XX	TRUE	0.89	1	0.042553191	0
TBC1D25	7273A_XX	TRUE	0.89	2	0.100343249	0
FUNDC1	7273A_XX	TRUE	0.89	1	0.421052632	0.31378665
DYNLT3	7273A_XX	TRUE	0.89	1	0.291666667	0.174356484
TAB3	7273A_XX	TRUE	0.89	2	0.136923077	0.013556997
APOO	7273A_XX	TRUE	0.89	1	0.13559322	0.012202208
SAT1	7273A_XX	TRUE	0.89	1	0.193181818	0.071288424
SMS	7273A_XX	TRUE	0.89	1	0.074626866	0
EIF1AX	7273A_XX	TRUE	0.89	1	0.302857143	0.186232657
SYAP1	7273A_XX	TRUE	0.89	2	0.325797872	0.210686096
PIR	7273A_XX	TRUE	0.89	2	0.147513441	0.024362105
PRPS2	7273A_XX	TRUE	0.89	1	0.125	0.001426534
PNPLA4	7273A_XX	TRUE	0.89	1	1	1
PUDP	7273A_XX	TRUE	0.89	6	0.738494668	0.676661153
CD99	7273A_XX	TRUE	0.89	1	0.510297483	0.41273326
ZBED1	7273A_XX	TRUE	0.89	6	0.631508917	0.550913095
ASMTL	7273A_XX	TRUE	0.89	1	0.93877551	0.922178988
SLC25A6	7273A_XX	TRUE	0.89	1	0.86220333	0.826705216
PLCXD1	7273A_XX	TRUE	0.89	3	0.209646465	0.088339968
UTP14A	7273A_XX	TRUE	0.89	1	0.1375	0.014144878
DDX3X	7273A_XX	TRUE	0.89	1	0.711316397	0.644371106
JPX	7273A_XX	TRUE	0.89	1	0.270588235	0.152078775
XIST	7273A_XX	TRUE	0.89	5	0.171154361	0.048586653
BCAP31	7273A_XX	TRUE	0.89	1	0.36	0.247412982
GPR174	7273A_XX	TRUE	0.89	3	0.274635865	0.156347377
PRKX	7275A_XX	TRUE	1	4	0.930354412	0.930354412
ZFX	7275A_XX	TRUE	1	6	0.628021579	0.628021579
ZRSR2	7275A_XX	TRUE	1	1	0.483146067	0.483146067
MSL3	7275A_XX	TRUE	1	2	0.34057971	0.34057971
AKAP17A	7275A_XX	TRUE	1	5	0.909510353	0.909510353
RPS4X	7275A_XX	TRUE	1	3	0.684771466	0.684771466
CA5B	7275A_XX	TRUE	1	1	0.25	0.25
SMC1A	7275A_XX	TRUE	1	1	0.365671642	0.365671642
IL3RA	7275A_XX	TRUE	1	1	0.6	0.6
GEMIN8	7275A_XX	TRUE	1	1	0.2	0.2
DHRSX	7275A_XX	TRUE	1	5	0.804450549	0.804450549
WASH6P	7275A_XX	TRUE	1	1	0.771428571	0.771428571
CHM	7275A_XX	TRUE	1	2	0.708333333	0.708333333
TRAPPC2	7275A_XX	TRUE	1	3	0.146562261	0.146562261
ZNF275	7275A_XX	TRUE	1	1	0.054054054	0.054054054
APOOL	7275A_XX	TRUE	1	2	0.450549451	0.450549451
KDM6A	7275A_XX	TRUE	1	2	0.735446793	0.735446793
EIF1AX	7275A_XX	TRUE	1	3	0.396107071	0.396107071
TLR7	7275A_XX	TRUE	1	1	0.346560847	0.346560847
PNPLA4	7275A_XX	TRUE	1	2	0.5	0.5
PUDP	7275A_XX	TRUE	1	1	0.564102564	0.564102564
CD99	7275A_XX	TRUE	1	2	0.889616744	0.889616744
ZBED1	7275A_XX	TRUE	1	8	0.809151588	0.809151588
P2RY8	7275A_XX	TRUE	1	5	0.821107574	0.821107574
ASMTL	7275A_XX	TRUE	1	3	0.775785802	0.775785802
PLCXD1	7275A_XX	TRUE	1	5	0.469919003	0.469919003
DDX3X	7275A_XX	TRUE	1	3	0.812709591	0.812709591
P2RY10	7304B_XXYY	TRUE	1	1	0.146341463	0.146341463
STS	7304B_XXYY	TRUE	1	2	0.713793103	0.713793103
PRKX	7304B_XXYY	TRUE	1	3	0.684297992	0.684297992
ZFX	7304B_XXYY	TRUE	1	6	0.546656024	0.546656024
ZRSR2	7304B_XXYY	TRUE	1	2	0.415927419	0.415927419
MSL3	7304B_XXYY	TRUE	1	3	0.472114765	0.472114765
RPS4X	7304B_XXYY	TRUE	1	1	0.710390449	0.710390449
MED14	7304B_XXYY	TRUE	1	1	0.132075472	0.132075472
GEMIN8	7304B_XXYY	TRUE	1	1	0.307692308	0.307692308
UBA1	7304B_XXYY	TRUE	1	1	0.229299363	0.229299363
APOOL	7304B_XXYY	TRUE	1	1	0.636363636	0.636363636
TMSB4X	7304B_XXYY	TRUE	1	1	0.095022624	0.095022624
PNPLA4	7304B_XXYY	TRUE	1	1	0.636363636	0.636363636
PUDP	7304B_XXYY	TRUE	1	6	0.685073497	0.685073497
STS	7307A_XXY	TRUE	1	2	0.893121693	0.893121693
PRKX	7307A_XXY	TRUE	1	1	0.6	0.6
ZRSR2	7307A_XXY	TRUE	1	1	0.282352941	0.282352941
MSL3	7307A_XXY	TRUE	1	8	0.667722595	0.667722595
RPS4X	7307A_XXY	TRUE	1	2	0.679722707	0.679722707
CA5B	7307A_XXY	TRUE	1	1	0.2	0.2
RBBP7	7307A_XXY	TRUE	1	6	0.191919963	0.191919963
GEMIN8	7307A_XXY	TRUE	1	1	0.094339623	0.094339623
KDM5C	7307A_XXY	TRUE	1	2	0.511050725	0.511050725
STK26	7307A_XXY	TRUE	1	1	0.1171875	0.1171875
CHM	7307A_XXY	TRUE	1	2	0.35978836	0.35978836
APOOL	7307A_XXY	TRUE	1	2	0.638888889	0.638888889
EIF1AX	7307A_XXY	TRUE	1	4	0.419510321	0.419510321
MAP7D2	7307A_XXY	TRUE	1	1	0.135135135	0.135135135
AP1S2	7307A_XXY	TRUE	1	2	0.220289855	0.220289855
TMSB4X	7307A_XXY	TRUE	1	2	0.236484046	0.236484046
PNPLA4	7307A_XXY	TRUE	1	1	0.666666667	0.666666667
PUDP	7307A_XXY	TRUE	1	5	0.796175149	0.796175149
P2RY10	7360A_XX	FALSE	0.75	1	0.464788732	0.155555556
DLG3	7360A_XX	FALSE	0.75	1	0.368421053	0.04
LAMP2	7360A_XX	FALSE	0.75	1	0.343283582	0.011235955
SLC25A43	7360A_XX	FALSE	0.75	5	0.470064646	0.162136134
STS	7360A_XX	FALSE	0.75	2	0.701928697	0.481180061
ABCD1	7360A_XX	FALSE	0.75	1	0.583333333	0.310344828
HUWE1	7360A_XX	FALSE	0.75	1	0.242647059	0
MAGED2	7360A_XX	FALSE	0.75	4	0.319101661	0
THOC2	7360A_XX	FALSE	0.75	1	0.666666667	0.428571429
EIF2S3	7360A_XX	FALSE	0.75	1	0.669371197	0.432550044
EDA2R	7360A_XX	FALSE	0.75	4	0.378968254	0.052233157
PRKX	7360A_XX	FALSE	0.75	4	0.665408463	0.426723636
RRAGB	7360A_XX	FALSE	0.75	1	0.375	0.047619048
DOCK11	7360A_XX	FALSE	0.75	3	0.359627923	0.029876005
ZFX	7360A_XX	FALSE	0.75	1	0.833333333	0.692307692
ELF4	7360A_XX	FALSE	0.75	1	0.37037037	0.042253521
ZNF41	7360A_XX	FALSE	0.75	1	0.470588235	0.162790698
AKAP17A	7360A_XX	FALSE	0.75	2	0.986243631	0.972675208
TFE3	7360A_XX	FALSE	0.75	1	0.279411765	0
RPS4X	7360A_XX	FALSE	0.75	1	0.838051471	0.700365615
CA5B	7360A_XX	FALSE	0.75	1	0.666666667	0.428571429
SMC1A	7360A_XX	FALSE	0.75	2	0.573076923	0.296354992
GTPBP6	7360A_XX	FALSE	0.75	2	0.79519774	0.628443306
MAGED1	7360A_XX	FALSE	0.75	1	0.394366197	0.07027027
ZBTB33	7360A_XX	FALSE	0.75	3	0.288870038	0
ARMCX2	7360A_XX	FALSE	0.75	1	0.254901961	0
RBBP7	7360A_XX	FALSE	0.75	6	0.604188096	0.339160302
IL3RA	7360A_XX	FALSE	0.75	1	0.790123457	0.620111732
HDAC6	7360A_XX	FALSE	0.75	1	0.212121212	0
ERCC6L	7360A_XX	FALSE	0.75	2	0.425511509	0.107413386
UBA1	7360A_XX	FALSE	0.75	1	0.411471322	0.090558767
GNL3L	7360A_XX	FALSE	0.75	1	0.277777778	0
MID1IP1	7360A_XX	FALSE	0.75	2	0.476190476	0.169811321
ARHGAP6	7360A_XX	FALSE	0.75	1	0.2	0
ENOX2	7360A_XX	FALSE	0.75	1	0.5	0.2
WASH6P	7360A_XX	FALSE	0.75	1	0.810810811	0.654320988
GSPT2	7360A_XX	FALSE	0.75	1	0.384615385	0.058823529
IDS	7360A_XX	FALSE	0.75	5	0.380288447	0.053771317
ARMCX3	7360A_XX	FALSE	0.75	1	0.375	0.047619048
BCOR	7360A_XX	FALSE	0.75	2	0.402484472	0.079866093
MAGEH1	7360A_XX	FALSE	0.75	1	0.419753086	0.100478469
CD99L2	7360A_XX	FALSE	0.75	2	0.358974359	0.029126214
STK26	7360A_XX	FALSE	0.75	1	0.592105263	0.322404372
SASH3	7360A_XX	FALSE	0.75	1	0.38606403	0.060518732
ZDHHC9	7360A_XX	FALSE	0.75	2	0.311363636	0
CTPS2	7360A_XX	FALSE	0.75	1	0.323529412	0
TRAPPC2	7360A_XX	FALSE	0.75	3	0.616046149	0.355769658
MORF4L2	7360A_XX	FALSE	0.75	1	0.367272727	0.038674033
PJA1	7360A_XX	FALSE	0.75	3	0.335938655	0.002933853
ZNF275	7360A_XX	FALSE	0.75	7	0.407565473	0.085902428
MTMR1	7360A_XX	FALSE	0.75	1	0.5	0.2
FHL1	7360A_XX	FALSE	0.75	1	0.941176471	0.885714286
ZNF75D	7360A_XX	FALSE	0.75	1	0.315789474	0
IL13RA1	7360A_XX	FALSE	0.75	1	0.1875	0
CENPI	7360A_XX	FALSE	0.75	4	0.292426327	0
TRMT2B	7360A_XX	FALSE	0.75	1	0.344827586	0.012987013
APOOL	7360A_XX	FALSE	0.75	2	0.479468599	0.173933876
SH3BGRL	7360A_XX	FALSE	0.75	1	0.28125	0
ITM2A	7360A_XX	FALSE	0.75	3	0.619476619	0.360605515
HDAC8	7360A_XX	FALSE	0.75	1	0.5	0.2
KIF4A	7360A_XX	FALSE	0.75	1	0.274336283	0
TSPYL2	7360A_XX	FALSE	0.75	1	0.541666667	0.254237288
CCDC22	7360A_XX	FALSE	0.75	1	0.530612245	0.239669421
GRIPAP1	7360A_XX	FALSE	0.75	1	0.365853659	0.037037037
TIMM17B	7360A_XX	FALSE	0.75	1	0.294372294	0
FUNDC1	7360A_XX	FALSE	0.75	1	0.571428571	0.294117647
TAB3	7360A_XX	FALSE	0.75	2	0.222222222	0
GK	7360A_XX	FALSE	0.75	1	0.666666667	0.428571429
MBTPS2	7360A_XX	FALSE	0.75	1	0.466666667	0.157894737
RPS6KA3	7360A_XX	FALSE	0.75	4	0.389574741	0.064634765
SYAP1	7360A_XX	FALSE	0.75	1	0.571428571	0.294117647
TCEANC	7360A_XX	FALSE	0.75	4	0.661744505	0.42135409
TLR7	7360A_XX	FALSE	0.75	1	0.36	0.03030303
WWC3	7360A_XX	FALSE	0.75	1	0.619047619	0.36
TBL1X	7360A_XX	FALSE	0.75	3	0.469301234	0.161182242
PUDP	7360A_XX	FALSE	0.75	6	0.811737132	0.655867911
CD99	7360A_XX	FALSE	0.75	2	0.689389775	0.462288841
ZBED1	7360A_XX	FALSE	0.75	7	0.811650108	0.655722528
P2RY8	7360A_XX	FALSE	0.75	6	0.879886442	0.773382784
ASMTL	7360A_XX	FALSE	0.75	4	0.852748504	0.725693062
SLC25A6	7360A_XX	FALSE	0.75	1	0.768503061	0.585037406
PLCXD1	7360A_XX	FALSE	0.75	8	0.820884759	0.671214743
DDX3X	7360A_XX	FALSE	0.75	1	0.719211823	0.507559395
DHRSX	7360A_XX	FALSE	0.75	1	0.388888889	0.063829787
PDK3	7360A_XX	FALSE	0.75	11	0.537385801	0.248580311
GPR174	7360A_XX	FALSE	0.75	1	0.553571429	0.270072993
DNASE1L1	7361A_XX	FALSE	0.64	3	0.898809524	0.680210685
TRO	7361A_XX	FALSE	0.64	1	0.5	0
SLC25A43	7361A_XX	FALSE	0.64	4	0.460669294	0
ABCD1	7361A_XX	FALSE	0.64	4	0.625	0.096385542
HUWE1	7361A_XX	FALSE	0.64	1	0.704761905	0.235700197
EIF2S3	7361A_XX	FALSE	0.64	1	0.692832765	0.213561692
EDA2R	7361A_XX	FALSE	0.64	5	0.547271062	0
ABCB7	7361A_XX	FALSE	0.64	1	0.551351351	0
PRKX	7361A_XX	FALSE	0.64	5	0.909870989	0.711537728
RRAGB	7361A_XX	FALSE	0.64	1	0.857142857	0.568965517
SLC10A3	7361A_XX	FALSE	0.64	1	1	1
ZNF630	7361A_XX	FALSE	0.64	1	0.714285714	0.253731343
VBP1	7361A_XX	FALSE	0.64	1	0.590747331	0.04230513
PLS3	7361A_XX	FALSE	0.64	1	0.125	0
FAM199X	7361A_XX	FALSE	0.64	1	0.56	0
ZFX	7361A_XX	FALSE	0.64	1	0.9	0.683544304
ELF4	7361A_XX	FALSE	0.64	1	0.766990291	0.359658485
MSL3	7361A_XX	FALSE	0.64	2	0.728586171	0.281420765
ZNF41	7361A_XX	FALSE	0.64	1	0.666666667	0.166666667
MAP7D3	7361A_XX	FALSE	0.64	4	0.41372549	0
RPS4X	7361A_XX	FALSE	0.64	2	0.885852129	0.644502409
SLC25A5	7361A_XX	FALSE	0.64	2	0.535239713	0
SMC1A	7361A_XX	FALSE	0.64	2	0.92987013	0.770251872
GTPBP6	7361A_XX	FALSE	0.64	2	0.91575592	0.728532019
ZBTB33	7361A_XX	FALSE	0.64	1	0.407407407	0
KLHL15	7361A_XX	FALSE	0.64	3	0.420261438	0
BRCC3	7361A_XX	FALSE	0.64	1	1	1
VMA21	7361A_XX	FALSE	0.64	1	0.446153846	0
RBBP7	7361A_XX	FALSE	0.64	7	0.751454654	0.327303728
IL3RA	7361A_XX	FALSE	0.64	1	0.5	0
RLIM	7361A_XX	FALSE	0.64	2	0.663265306	0.160732452
GEMIN8	7361A_XX	FALSE	0.64	1	0.75	0.324324324
PIGA	7361A_XX	FALSE	0.64	3	0.582586619	0.029877685
ERCC6L	7361A_XX	FALSE	0.64	1	0.375	0
DHRSX	7361A_XX	FALSE	0.64	3	0.688888889	0.206349206
UBA1	7361A_XX	FALSE	0.64	1	0.885826772	0.644433546
ACOT9	7361A_XX	FALSE	0.64	1	0.580246914	0.026345934
GNL3L	7361A_XX	FALSE	0.64	1	0.555555556	0
SUV39H1	7361A_XX	FALSE	0.64	1	0.695652174	0.21875
PHF8	7361A_XX	FALSE	0.64	1	0.425	0
ZNF81	7361A_XX	FALSE	0.64	3	0.706349206	0.238683128
RPGR	7361A_XX	FALSE	0.64	1	0.727272727	0.278846154
IDS	7361A_XX	FALSE	0.64	5	0.630861747	0.105964161
ARMCX3	7361A_XX	FALSE	0.64	1	0.624413146	0.095431931
ATP7A	7361A_XX	FALSE	0.64	2	0.674418605	0.180327869
TAF9B	7361A_XX	FALSE	0.64	1	0.732394366	0.288922156
BCOR	7361A_XX	FALSE	0.64	1	0.666666667	0.166666667
MAGEH1	7361A_XX	FALSE	0.64	1	0.927536232	0.763257576
DMD	7361A_XX	FALSE	0.64	1	0.519230769	0
RPL10	7361A_XX	FALSE	0.64	2	0.735431235	0.294943471
CD99L2	7361A_XX	FALSE	0.64	3	0.700603318	0.227926877
RBM3	7361A_XX	FALSE	0.64	4	0.450608974	0
XIAP	7361A_XX	FALSE	0.64	6	0.619598946	0.087645565
SASH3	7361A_XX	FALSE	0.64	2	0.665675806	0.164934205
CHM	7361A_XX	FALSE	0.64	1	1	1
TRAPPC2	7361A_XX	FALSE	0.64	1	1	1
FLNA	7361A_XX	FALSE	0.64	1	0.465909091	0
MORF4L2	7361A_XX	FALSE	0.64	1	0.717821782	0.260508563
ARMCX6	7361A_XX	FALSE	0.64	1	0.395348837	0
MBTPS2	7361A_XX	FALSE	0.64	2	0.899378882	0.681803897
CLIC2	7361A_XX	FALSE	0.64	1	0.714285714	0.253731343
RAB39B	7361A_XX	FALSE	0.64	1	0.59375	0.046920821
MPP1	7361A_XX	FALSE	0.64	1	0.604166667	0.063116371
ATP6AP1	7361A_XX	FALSE	0.64	3	0.538852914	0
IRAK1	7361A_XX	FALSE	0.64	1	0.64556962	0.130434783
ZNF275	7361A_XX	FALSE	0.64	3	0.564790661	0.003357238
MTMR1	7361A_XX	FALSE	0.64	1	0.777777778	0.382716049
FHL1	7361A_XX	FALSE	0.64	1	0.5	0
ZNF75D	7361A_XX	FALSE	0.64	3	0.448412698	0
MOSPD1	7361A_XX	FALSE	0.64	2	0.43030303	0
RBM41	7361A_XX	FALSE	0.64	1	0.3125	0
CENPI	7361A_XX	FALSE	0.64	5	0.506886626	0
APOOL	7361A_XX	FALSE	0.64	3	0.579159105	0.024708597
SH3BGRL	7361A_XX	FALSE	0.64	1	0.590132827	0.041363394
BRWD3	7361A_XX	FALSE	0.64	1	0.818181818	0.473684211
CYSLTR1	7361A_XX	FALSE	0.64	2	0.646464646	0.131944444
PGK1	7361A_XX	FALSE	0.64	3	0.678402955	0.187424429
ATRX	7361A_XX	FALSE	0.64	1	0.466666667	0
CHIC1	7361A_XX	FALSE	0.64	2	0.730769231	0.285714286
ZXDB	7361A_XX	FALSE	0.64	1	0.642857143	0.125874126
FAAH2	7361A_XX	FALSE	0.64	2	0.833333333	0.509803922
SPIN3	7361A_XX	FALSE	0.64	2	0.833333333	0.509803922
CCDC22	7361A_XX	FALSE	0.64	1	0.558139535	0
GRIPAP1	7361A_XX	FALSE	0.64	1	0.615384615	0.080882353
TIMM17B	7361A_XX	FALSE	0.64	1	0.486910995	0
TBC1D25	7361A_XX	FALSE	0.64	3	0.827350427	0.495403677
KDM6A	7361A_XX	FALSE	0.64	1	0.891304348	0.659400545
TAB3	7361A_XX	FALSE	0.64	2	0.662698413	0.159746936
POLA1	7361A_XX	FALSE	0.64	1	0.536231884	0
PDK3	7361A_XX	FALSE	0.64	12	0.420900157	0
PHKA2	7361A_XX	FALSE	0.64	1	0.888888889	0.652777778
TXLNG	7361A_XX	FALSE	0.64	1	0.909090909	0.709302326
TCEANC	7361A_XX	FALSE	0.64	3	0.541486291	0
TMSB4X	7361A_XX	FALSE	0.64	1	0.928571429	0.76635514
TLR7	7361A_XX	FALSE	0.64	1	0.626582278	0.098961515
TBL1X	7361A_XX	FALSE	0.64	3	0.543298482	0
PNPLA4	7361A_XX	FALSE	0.64	1	0.857142857	0.568965517
PUDP	7361A_XX	FALSE	0.64	6	0.844002939	0.53594255
CD99	7361A_XX	FALSE	0.64	1	0.619230769	0.087052748
ZBED1	7361A_XX	FALSE	0.64	4	0.925539435	0.757303924
P2RY8	7361A_XX	FALSE	0.64	1	0.935714286	0.78793591
ASMTL	7361A_XX	FALSE	0.64	4	0.911438548	0.716041911
PLCXD1	7361A_XX	FALSE	0.64	4	0.563129973	0.000922039
FANCB	7361A_XX	FALSE	0.64	1	0.363636364	0
GDI1	7361A_XX	FALSE	0.64	1	0.527272727	0
XIST	7361A_XX	FALSE	0.64	2	0.39893617	0
TMSB15B	7361A_XX	FALSE	0.64	2	0.316666667	0
SLC25A53	7361A_XX	FALSE	0.64	1	0.375	0
PPP1R3F	7362A_XX	FALSE	0.59	1	0.75	0.115044248
P2RY10	7362A_XX	FALSE	0.59	1	0.517699115	0
DLG3	7362A_XX	FALSE	0.59	1	0.818181818	0.285714286
SLC25A43	7362A_XX	FALSE	0.59	2	0.632352941	0
NXT2	7362A_XX	FALSE	0.59	2	0.859131788	0.407509247
WDR13	7362A_XX	FALSE	0.59	1	1	1
FMR1	7362A_XX	FALSE	0.59	1	0.88172043	0.482352941
SLC35A2	7362A_XX	FALSE	0.59	1	0.481481481	0
CFP	7362A_XX	FALSE	0.59	1	0.625	0
ELK1	7362A_XX	FALSE	0.59	2	0.701683602	0.013209384
ALG13	7362A_XX	FALSE	0.59	1	0.68	0
EIF2S3	7362A_XX	FALSE	0.59	1	0.826405868	0.308867906
ARHGEF9	7362A_XX	FALSE	0.59	1	0.409090909	0
WDR44	7362A_XX	FALSE	0.59	4	0.681062792	0
VAMP7	7362A_XX	FALSE	0.59	1	0.818181818	0.285714286
PRKX	7362A_XX	FALSE	0.59	5	0.747247667	0.108861163
ZNF630	7362A_XX	FALSE	0.59	1	0.666666667	0
TAF1	7362A_XX	FALSE	0.59	1	0.538461538	0
NONO	7362A_XX	FALSE	0.59	1	0.777777778	0.180327869
AIFM1	7362A_XX	FALSE	0.59	1	0.957575758	0.785078293
TAB3	7362A_XX	FALSE	0.59	2	0.835725678	0.335869495
HDX	7362A_XX	FALSE	0.59	1	0.545454545	0
FAM199X	7362A_XX	FALSE	0.59	2	0.774285714	0.171820946
ZFX	7362A_XX	FALSE	0.59	7	0.709771942	0.029316508
ZRSR2	7362A_XX	FALSE	0.59	1	0.818181818	0.285714286
ELF4	7362A_XX	FALSE	0.59	1	0.708029197	0.025815879
ZNF41	7362A_XX	FALSE	0.59	1	0.689655172	0
AKAP17A	7362A_XX	FALSE	0.59	1	1	1
TFE3	7362A_XX	FALSE	0.59	1	0.797979798	0.231360492
MAP7D3	7362A_XX	FALSE	0.59	4	0.660984848	0
SLC25A5	7362A_XX	FALSE	0.59	2	0.617325824	0
CA5B	7362A_XX	FALSE	0.59	1	0.571428571	0
SMC1A	7362A_XX	FALSE	0.59	1	0.875	0.459459459
USP9X	7362A_XX	FALSE	0.59	1	0.957142857	0.78308026
DIAPH2	7362A_XX	FALSE	0.59	5	0.550763126	0
